avg_temp,avg_humidity,S1-7,C1-7,S2-7,C2-7,S1-365,C1-365,S2-365,C2-365,S3-365,C3-365,S4-365,C4-365,S5-365,C5-365,S6-365,C6-365,S7-365,C7-365,S8-365,C8-365,S9-365,C9-365,S10-365,C10-365,S11-365,C11-365,S12-365,C12-365
25.944940476190474,59.00297619047619,-0.9749279121818232,-0.2225209339563163,0.43388373911756184,-0.9009688679024174,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,0.8307970168121248,0.5565755266413303,0.9655071658143364,0.2603764827344581,0.9979887423155984,-0.06339140486951016,0.9248025743285089,-0.38044736628785186,0.753697664392914,-0.6572212950663319,0.5027907197793043,-0.8644081744776648,0.19864794288017112,-0.9800709131432666,-0.12652781683868294,-0.9919630595773397,-0.43830672301251905,-0.8988254650164442,-0.7036774074790132,-0.7105196029692742
35.882440476190474,63.36309523809524,-0.7818314824680314,0.6234898018587313,-0.9749279121818225,-0.22252093395631892,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,0.8584015232918917,0.512978386299228,0.981124629771712,0.19337647441020586,0.9888537064205885,-0.1488903868564546,0.8806828564301475,-0.47370635037968,0.6692903895412567,-0.7430009249440493,0.37945284372454435,-0.925211078289358,0.04514101777397193,-0.9989806246941579,-0.294461621786801,-0.9556633054034706,-0.5995514915196488,-0.8003361849976326,-0.8343701235229537,-0.5512045872199277
34.62797619047619,78.91071428571428,0,1,0,1,0.35344467127408763,0.9354554315134165,0.6612634749656385,0.7501537286959042,0.8837203473619977,0.4680153284438345,0.992098522791769,0.1254612333527367,0.9724075561219969,-0.233288544075455,0.8271893372462497,-0.5619233046832195,0.5751899607119779,-0.8180198708443172,0.248939808553767,-0.9685189578512203,-0.10944576864891535,-0.9939927684469582,-0.45370308603134407,-0.891152910406309,-0.7393922635959242,-0.673274892250183,-0.9296339319682696,-0.3684843993077793
33.42857142857143,80.94642857142857,0.7818314824680295,0.6234898018587339,0.9749279121818238,-0.22252093395631348,0.3694836834473831,0.9292372181882051,0.6866759803451553,0.726963615332308,0.9066860720977985,0.4218060770826634,0.998376906467142,0.056952196034039754,0.9487718864399474,-0.3159618766579027,0.7648913904341226,-0.6441592666722685,0.47275920928627796,-0.8811916534074827,0.11371951458594969,-0.9935128947338007,-0.26141439851115644,-0.965226663665613,-0.5995514915196488,-0.8003361849976326,-0.8528367217694593,-0.5221776766595088,-0.9854237542919524,-0.17011767832049052
24.84077380952381,50.46577380952381,0.9749279121818238,-0.22252093395631348,-0.4338837391175566,-0.9009688679024199,0.38541335945432564,0.9227440286201427,0.7112757519738152,0.7029130847082615,0.9272375462179537,0.374473674486883,0.9999300657962057,-0.011826390691832589,0.9181214482844365,-0.39629913726891797,0.6944521021088763,-0.719538934232584,0.36348161248290634,-0.9316013725767187,-0.023651127245231832,-0.9997202729664083,-0.4071294853542522,-0.9133704517637857,-0.7277014757264235,-0.6858939875998227,-0.9358348973349941,-0.35243871088460327,-0.9993706508539969,0.03547255575312556
28.020833333333332,43.84970238095238,0.4338837391175594,-0.9009688679024185,-0.7818314824680314,0.6234898018587313,0.40122898544750096,0.9159777842484876,0.7350336741329413,0.6780306024735381,0.945320046913132,0.3261441535642696,0.9967506498213929,-0.0805490042187419,0.8806828564301475,-0.47370635037968,0.6166212130956382,-0.7872599821916922,0.24893980855376743,-0.9685189578512202,-0.16057454459499443,-0.9870237158387382,-0.5431052396834323,-0.8396646346181323,-0.8343701235229537,-0.5512045872199277,-0.9854237542919524,-0.17011767832049052,-0.9708824104813835,0.23955655912092708
38.736607142857146,48.416666666666664,-0.4338837391175566,-0.9009688679024199,0.7818314824680278,0.623489801858736,0.41692588132872865,0.908940487313808,0.757921627497347,0.6523456189565258,0.9608854255574977,0.2769462022689363,0.9888537064205885,-0.1488903868564546,0.8367329140344921,-0.5476112038402312,0.5322271388474393,-0.8466016020976269,0.13079267585675877,-0.9914097417023039,-0.294461621786801,-0.9556633054034706,-0.6660888558609772,-0.7458723993404063,-0.9164086366943457,-0.4002439388573056,-0.999832969770105,0.018276557681691223,-0.9011686968561564,0.43346854534853707
47.706845238095234,63.55952380952381,-0.9749279121818232,-0.2225209339563163,0.43388373911756184,-0.9009688679024174,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018,0.9738922359149924,0.22701082094141847,0.9762766110869321,-0.21652708524481437,0.7865965660866019,-0.6174672802835517,0.44216815196707204,-0.8969321743510065,0.010751307763522374,-0.9999422030204416,-0.4227806579826775,-0.9062320427107697,-0.7731383255706028,-0.6342374393978054,-0.9713952846837501,-0.23746831555846756,-0.9785481345802032,0.20601832032517084,-0.7931896839451843,0.6089746507720486
37.09672619047619,51.26190476190476,-0.7818314824680314,0.6234898018587313,-0.9749279121818225,-0.22252093395631892,0.4479449394078912,0.8940611451454876,0.8009803309782906,0.5986906625177213,0.984305844499033,0.17647097349152166,0.959078890034113,-0.28313898122818376,0.7306444969184916,-0.6827580970759147,0.3474028211842774,-0.9377159910299093,-0.10944576864891535,-0.9939927684469582,-0.5431052396834323,-0.8396646346181323,-0.8616928164028523,-0.5074302810827518,-0.9977068927101169,-0.06768276175455162,-0.9223291176290543,0.3864052261209853,-0.6515303615068017,0.75862255966641
26.93452380952381,42.555059523809526,0,1,0,1,0.46325792256749165,0.8862235029485801,0.821100117812889,0.5707841943569038,0.992098522791769,0.12546123335273648,0.9373419384643773,-0.3484108069446806,0.6692903895412567,-0.7430009249440493,0.24893980855376657,-0.9685189578512204,-0.22805777122152046,-0.9736476020539838,-0.6531601223269299,-0.757219819208313,-0.9296339319682696,-0.3684843993077793,-0.9945667569706336,0.1041007489354256,-0.8331829385891782,0.5529974600700271,-0.4822058478963525,0.8760579434344281
29.980654761904763,70.32886904761905,0.7818314824680278,0.623489801858736,0.9749279121818251,-0.22252093395630806,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,0.9972495210773451,0.07411742515094415,0.9111686353326631,-0.41203363695942635,0.6029878670694714,-0.7977503570459932,0.14782713347053003,-0.9890132145779884,-0.3433668739963878,-0.9392013574532082,-0.750864253398949,-0.6604565640279754,-0.9753363880767839,-0.22072365096050134,-0.9620675724981451,0.27281126433401914,-0.7142921172691035,0.6998476771464064,-0.29240597695107645,0.9562942772197722
36.498511904761905,86.13690476190476,0.9749279121818238,-0.22252093395631348,-0.4338837391175566,-0.9009688679024199,0.49346814167723735,0.8697638720650646,0.8584015232918917,0.512978386299228,0.9997451236925734,0.022576263041545485,0.8806828564301475,-0.47370635037968,0.5322271388474397,-0.8466016020976267,0.04514101777397193,-0.9989806246941579,-0.45370308603134407,-0.891152910406309,-0.8343701235229537,-0.5512045872199277,-0.9977068927101169,-0.06768276175455074,-0.9011686968561567,0.4334685453485363,-0.5699010576127616,0.8217133225960594,-0.09019000427034458,0.9959245770286599
37.41964285714286,66.02529761904762,0.43388373911756184,-0.9009688679024174,-0.7818314824680348,0.6234898018587272,0.5083564379375123,0.8611467540480451,0.8755389928586303,0.4831474640149685,0.9995786855478958,-0.029025013321975237,0.8460288880917337,-0.5331370560318094,0.4575313760742512,-0.8891934772070711,-0.05802556932878059,-0.9983150972033183,-0.5574684374327891,-0.8301981337405215,-0.902098701430184,-0.43152975897147067,-0.9962102997023297,0.086977231313686093,-0.813667830445599,0.5813300798152042,-0.4051645224207553,0.9142437912130228,0.11585560376947884,0.9932660666081418
36.51636904761905,71.76488095238095,-0.4338837391175566,-0.9009688679024199,0.7818314824680278,0.623489801858736,0.52309430334913265,0.8522748088519838,0.8916401947968874,0.45274469960737107,0.9967506498213929,-0.0805490042187419,0.8073707443023492,-0.5900444739548627,0.37945284372454435,-0.925211078289358,-0.16057454459499443,-0.9870237158387382,-0.6531601223269299,-0.757219819208313,-0.9527692922168512,-0.30369503751065885,-0.9708824104813835,0.23955655912092708,-0.7021479494046977,0.7120310787787131,-0.22596360824801853,0.974135744004672,0.3169817673505287,0.9484316312562204
36.67857142857143,70.42261904761905,-0.9749279121818238,-0.2225209339563137,0.4338837391175566,-0.9009688679024198,0.537677376740614,0.8431506618282001,0.9066860720977984,0.42180607708266354,0.9912685467787256,-0.13185851571739118,0.7648913904341228,-0.6441592666722682,0.2985688173637198,-0.9543881083175909,-0.26141439851115644,-0.965226663665613,-0.7393922635959237,-0.6732748922501837,-0.9854237542919523,-0.1701176783204914,-0.9223291176290541,0.38640522612098616,-0.5699010576127616,0.8217133225960594,-0.038695790176527814,0.999251037438848,0.504648295418153,0.8633250245021006
36.336309523809526,88.61755952380952,-0.7818314824680314,0.6234898018587313,-0.9749279121818225,-0.22252093395631892,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026,0.9831469737221498,-0.1828169249850201,0.7187918772884232,-0.6952253139408722,0.21547731504673012,-0.976508846196619,-0.35947181308842385,-0.933155943878043,-0.8149159841660792,-0.5795791048257612,-0.9994446170919858,-0.033323525711631344,-0.851711910746919,0.5240103253675749,-0.4208310085956556,0.9071390534005044,0.14995346813244476,0.9886930551971385,0.6708865180801589,0.7415600311898428
40.430059523809526,71.7202380952381,0,1,0,1,0.5663619330814524,0.8241566360566663,0.9335418911179212,0.35846832151248087,0.9724075561219969,-0.233288544075455,0.6692903895412567,-0.7430009249440493,0.13079267585675877,-0.9914097417023039,-0.45370308603134407,-0.891152910406309,-0.8786374941610002,-0.4774894280028391,-0.9945667569706336,0.1041007489354256,-0.7607200913564103,0.6490800741100398,-0.2593382659754048,0.9657865518844576,0.33324938558229356,0.9428387173896837,0.8086376511543123,0.5883070194512698
44.501488095238095,55.25595238095238,0.7818314824680278,0.623489801858736,0.9749279121818251,-0.22252093395630806,0.580454927809098,0.8142923779467267,0.945320046913132,0.3261441535642696,0.959078890034113,-0.28313898122818376,0.6166212130956382,-0.7872599821916922,0.04514101777397193,-0.9989806246941579,-0.5431052396834323,-0.8396646346181323,-0.9296339319682694,-0.3684843993077793,-0.9708824104813835,0.23955655912092708,-0.6515303615068017,0.75862255966641,-0.09019000427034528,0.9959245770286599,0.504648295418153,0.8633250245021006,0.9120525252759644,0.41007339725680375
45.305059523809526,53.086309523809526,0.9749279121818238,-0.22252093395631348,-0.4338837391175566,-0.9009688679024199,0.5943761565849831,0.804187157621448,0.9559793438440766,0.2934339689665273,0.9431964659565866,-0.33223549871590435,0.5610336262283677,-0.8277930117131022,-0.0408443915432968,-0.9991655196610109,-0.6267266965083302,-0.7792391467859886,-0.9671667297977311,-0.2541427094613631,-0.928839430255807,0.3704825404820963,-0.5267547528105534,0.8500173118187022,0.08162061540319185,0.9966634713589158,0.6580312542193653,0.7529906164558022,0.9767399525103049,0.21442729576751057
45.93452380952381,59.36607142857143,0.43388373911756184,-0.9009688679024174,-0.7818314824680348,0.6234898018587272,0.6081214998935418,0.7938439653781019,0.9655071658143364,0.2603764827344581,0.9248025743285089,-0.38044736628785186,0.5027907197793043,-0.8644081744776648,-0.12652781683868294,-0.9919630595773397,-0.7036774074790132,-0.7105196029692742,-0.9906923101615609,-0.13612033862266704,-0.8692328164574792,0.49440298420761813,-0.38937814154520095,0.9210779895789526,0.2510218406258824,0.9679814231320734,0.7879224882631222,0.615774433124054,0.9999531843608731,0.009676212407229986
51.979166666666664,63.72767857142857,-0.4338837391175566,-0.9009688679024199,0.7818314824680278,0.623489801858736,0.6216868902665479,0.7832658619336791,0.9738922359149924,0.22701082094141847,0.9039461929224011,-0.42764620926777464,0.44216815196707204,-0.8969321743510065,-0.2112757555821791,-0.9774264960104055,-0.7731383255706028,-0.6342374393978054,-0.9998699583618592,-0.016126573270657762,-0.7931896839451843,0.6089746507720486,-0.24268684458259526,0.9701046827361175,0.4130130429412805,0.9107251102063586,0.8896848787211046,0.456575094124738,0.9807065438204116,-0.19548574093223076
55.052083333333336,79.84672619047619,-0.9749279121818225,-0.22252093395631892,0.433883739117567,-0.9009688679024148,0.6350683134867438,0.7724559775191742,0.981124629771712,0.19337647441020586,0.8806828564301475,-0.47370635037968,0.37945284372454435,-0.925211078289358,-0.294461621786801,-0.9556633054034706,-0.8343701235229537,-0.5512045872199277,-0.9945667569706336,0.1041007489354256,-0.7021479494046977,0.7120310787787131,-0.09019000427034458,0.9959245770286599,0.5628123335824816,0.826584706589374,0.959685506864952,0.2810760180331294,0.9198172790502197,-0.392347006055418
46.214285714285715,57.13095238095238,-0.7818314824680314,0.6234898018587313,-0.9749279121818225,-0.22252093395631892,0.6482618097757123,0.7614175109532997,0.9871957872910085,0.15951325197263633,0.8550745085896932,-0.518505144391157,0.3149416207289515,-0.9491110448902285,-0.3754703786876208,-0.9268343944460492,-0.8867210630829931,-0.46230483047981086,-0.9748595108374125,0.22282040779479959,-0.5978291414589543,0.8016235510652425,0.06446435710736274,0.9979200101524843,0.6959977221267393,0.7180439894563495,0.9954253493144537,0.09554252426117783,0.8198708615029214,-0.5725484874300668
36.345238095238095,42.67559523809524,0,1,0,1,0.6612634749656385,0.7501537286959042,0.992098522791769,0.1254612333527367,0.8271893372462497,-0.5619233046832195,0.248939808553767,-0.9685189578512203,-0.45370308603134407,-0.891152910406309,-0.9296339319682696,-0.3684843993077793,-0.94103363474512,0.3383130181923067,-0.48220584789635307,0.8760579434344277,0.21757660514828148,0.9760432474496962,0.8086376511543123,0.5883070194512698,0.9956284932063293,-0.0934018389310093,0.685111201994913,-0.7284384949335706
43.24107142857143,47.93452380952381,0.7818314824680278,0.623489801858736,0.9749279121818251,-0.22252093395630806,0.6740694616546161,0.7386679638813748,0.9958270335100594,0.0912607217293121,0.7971015927871941,-0.6038452208771038,0.1817597875913758,-0.9833429613388901,-0.528581328355929,-0.8488826652214555,-0.9626519747161488,-0.27074189844776336,-0.8935790198239953,0.4489059314938798,-0.35746441556486175,0.9339267592294759,0.3654839958133113,0.9308176238148563,0.8974070536021564,0.4412035586269633,0.9602876863008665,-0.279011755198466,0.5212604463582774,-0.8533976488498016
47.322916666666664,59.78720238095238,0.9749279121818238,-0.22252093395631348,-0.4338837391175566,-0.9009688679024199,0.6866759803451553,0.726963615332308,0.998376906467142,0.056952196034039754,0.7648913904341226,-0.6441592666722685,0.11371951458594969,-0.9935128947338007,-0.5995514915196488,-0.8003361849976326,-0.9854237542919524,-0.17011767832049052,-0.8331829385891786,0.5529974600700265,-0.22596360824801853,0.974135744004672,0.504648295418153,0.8633250245021006,0.959685506864952,0.2810760180331294,0.8906645958869753,-0.4546609479969561,0.3352760024840167,-0.9421199510456923
51.083333333333336,84.5639880952381,0.43388373911756184,-0.9009688679024174,-0.7818314824680348,0.6234898018587272,0.6990793005655562,0.7150441465537444,0.9997451236925734,0.022576263041545485,0.7306444969184914,-0.6827580970759151,0.04514101777397193,-0.9989806246941579,-0.6660888558609772,-0.7458723993404063,-0.9977068927101169,-0.06768276175455074,-0.7607200913564107,0.649080074110039,-0.09019000427034528,0.9959245770286599,0.6317404220940755,0.7751800043166743,0.9936345861898661,0.1126512721956284,0.7892447672427556,-0.614078738746041,0.13505511584034324,-0.9908380875225535
52.73363095238095,78.33482142857143,-0.4338837391175566,-0.9009688679024199,0.7818314824680278,0.623489801858736,0.7112757519738152,0.7029130847082615,0.9999300657962057,-0.011826390691832589,0.6944521021088763,-0.719538934232584,-0.023651127245231832,-0.9997202729664083,-0.7277014757264235,-0.6858939875998227,-0.9993706508539969,0.03547255575312556,-0.677239938190949,0.7357622347736527,0.04728902277113238,0.9988812483600598,0.7437200839287417,0.6684911643103635,0.9982521339365441,-0.059098875548828415,0.6596488896351409,-0.751573910139998,-0.07090046226091161,-0.9974833955766829
56.200892857142854,77.39880952380952,-0.9749279121818225,-0.22252093395631892,0.433883739117567,-0.9009688679024148,0.7232617254437389,0.6905740195722293,0.9989315138848577,-0.046215046983708576,0.6564105761979381,-0.7544038410927472,-0.09233133369539191,-0.9957283388645872,-0.7839338166829202,-0.620844401650647,-0.9903973200352557,0.1382503109109819,-0.5839514998577006,0.8117885474764608,0.1838738510513283,0.9829498496360605,0.8379085086871818,0.5458107099257241,0.973401842704431,-0.22910445787810027,0.5065035376636458,-0.8622378826833184,-0.27384547484055516,-0.9617737030660336
44.419642857142854,48.68452380952381,-0.7818314824680314,0.6234898018587313,-0.9749279121818225,-0.22252093395631892,0.7350336741329413,0.6780306024735381,0.9967506498213929,-0.0805490042187419,0.6166212130956382,-0.7872599821916922,-0.16057454459499443,-0.9870237158387382,-0.8343701235229537,-0.5512045872199277,-0.9708824104813835,0.23955655912092708,-0.4822058478963537,0.8760579434344272,0.3169817673505287,0.9484316312562204,0.9120525252759644,0.41007339725680375,0.9198172790502197,-0.392347006055418,0.3352760024840167,-0.9421199510456923,-0.46516249913190433,-0.8852253099642832
37.370535714285715,44.947916666666664,0,1,0,1,0.7465881145324131,0.6652865452111115,0.9933900548258936,-0.11478762552212723,0.5751899607119775,-0.8180198708443175,-0.22805777122152046,-0.9736476020539838,-0.8786374941610005,-0.47748942800283833,-0.9410336347451198,0.3383130181923076,-0.37347653741307146,0.9276396261490464,0.44409580415921857,0.8959793059709454,0.9643784639967453,0.2645263279510721,0.8390802290175671,-0.5440076922910441,0.15207910943934608,-0.9883683242962289,-0.6367278583821977,-0.7710886034432232
39.486607142857146,52.547619047619044,0.7818314824680278,0.623489801858736,0.9749279121818251,-0.22252093395630806,0.757921627497347,0.6523456189565258,0.9888537064205885,-0.1488903868564546,0.5322271388474393,-0.8466016020976269,-0.294461621786801,-0.9556633054034706,-0.9164086366943457,-0.4002439388573056,-0.9011686968561564,0.43346854534853707,-0.2593382659754048,0.9657865518844576,0.5628123335824816,0.826584706589374,0.9936345861898661,0.1126512721956284,0.7335740047067975,-0.6796095788159784,-0.03654700988812086,-0.9993319348786156,-0.7812565682797502,-0.6242100403868462
